Q5589028	Government Pharmacy College, Bangalore	college in India	Government Pharmacy College, Bangalore
Q720496	Governorate of Estonia	governorate of the Russian Empire in what is now northern Estonia	Governorate of Estonia
Q1419584	Governorate of Livonia		Governorate of Livonia
Q119695	Governorate of New Castile		Governorate of New Castile
Q3772548	Governorate of New Toledo		Governorate of New Toledo
Q5589617	Governor Thomas Johnson High School		Governor Thomas Johnson High School
Q62143	Göviken Heliport		Göviken Heliport
Q1540575	Gozo	independent state on the island of Gozo (1798-1800)	Gozo (independent state)
Q1004667	Graaff-Reinet	town in the Eastern Cape, South Africa	Graaff-Reinet
Q1003374	Graafwater	town in the Western Cape, South Africa	Graafwater
Q1478632	Gråborg		Gråborg
Q1540958	Grabouw	town in the Western Cape, South Africa	Grabouw
Q5591456	Gracehoper	sculpture by Tony Smith	Gracehoper (2/3)
Q12750429	Gradište		Gradište (Binačko)
Q1546319	Graeco-Roman Museum		Graeco-Roman Museum
Q22608	Gräfenstein Castle	ruined castle in Germany	Gräfenstein Castle
Q5592499	Graft	artwork by Roxy Paine	Graft (Paine)
Q54445	Grafton County	county in New Hampshire	Grafton County, New Hampshire
Q374968	Graham County	county in North Carolina, United States	Graham County, North Carolina
Q951161	Grahamstown	city in the Eastern Cape, South Africa	Grahamstown
Q543354	Graignes-Mesnil-Angot	commune in Manche, France	Graignes-Mesnil-Angot
Q2669145	Grakhovo		Grakhovo
Q1141215	Granadine Confederation	1858-1863 federal republic in Central and South America	Granadine Confederation
Q199821	Gran Colombia		Gran Colombia
Q5594263	Grand Army of the Republic Memorial	artwork by J. Massey Rhind	Grand Army of the Republic Memorial (Stephenson)
Q5594399	Grand Central Art Galleries	art gallery in New York, New York	Grand Central Art Galleries
Q186320	Grand Duchy of Baden	grand duchy between 1806 and 1918	Grand Duchy of Baden
Q688918	Grand Duchy of Cracow		Grand Duchy of Cracow
Q62633	Grand Duchy of Finland	predecessor state of modern Finland	Grand Duchy of Finland
Q1783098	Grand Duchy of Posen		Grand Duchy of Posen
Q559217	Grand Duchy of the Lower Rhine		Grand Duchy of the Lower Rhine
Q154849	Grand Duchy of Tuscany	former Italian state (1569–1801; 1815–1859)	Grand Duchy of Tuscany
Q5595368	Grande Sertão Veredas National Park		Grande Sertão Veredas National Park
Q1221513	Grand Hôtel		Grand Hôtel (Stockholm)
Q1548315	Grand National Mother Lodge, "The Three Globes"	German Masonic Grand Lodges	Grand National Mother Lodge, "The Three Globes"
Q555225	Grand Prince Hotel Akasaka		Grand Prince Hotel Akasaka
Q3412050	Grand Rapids Art Museum	art museum in Grand Rapids, Michigan	Grand Rapids Art Museum
Q1553329	Grands-Jardins National Park		Grands-Jardins National Park
Q691947	Grandson Castle		Grandson Castle
Q1362137	Grands-Ormes Ecological Reserve		Grands-Ormes Ecological Reserve
Q372672	Granma		Granma (yacht)
Q5596372	Grant Museum of Zoology and Comparative Anatomy		Grant Museum of Zoology and Comparative Anatomy
Q1928316	Graskop	town in Mpumalanga, South Africa	Graskop
Q3821731	Gravina Museum of Fine Arts		Gravina Museum of Fine Arts
Q109312	Gray County	county in Texas, USA	Gray County, Texas
Q109457	Grayson County	county in Texas, USA	Grayson County, Texas
Q134651	Grayvoron	town in Russia	Grayvoron
Q689775	Graz University of Technology		Graz University of Technology
Q23306	Greater London	administrative area, ceremonial county and the London region of England	Greater London
Q5599139	Great Explorations Children's Museum		Great Explorations Children's Museum
Q1839448	Great General DR. Abdul Haris Nasution Museum		Great General DR. Abdul Haris Nasution Museum
Q195344	Great Market Hall		Great Market Hall (Budapest)
Q15222070	Great North Museum	visitor attraction in Newcastle upon Tyne in North East England	Great North Museum
Q2719230	Great Palace Mosaic Museum		Great Palace Mosaic Museum
Q5599769	Great Plains Black History Museum		Great Plains Black History Museum
Q3708094	Great Seljuq Empire		Seljuk Empire
Q15961649	Great Smoky Mountains Heritage Center		Great Smoky Mountains Heritage Center
Q4346882	Great Synagogue	main synagogue of the Jewish community in Copenhagen, Denmark	Great Synagogue (Copenhagen)
Q5600152	Great War Flying Museum		Great War Flying Museum
Q7313	Great Yuan	former empire in East and Northeast Asia	Yuan dynasty
Q41	Greece	country in Southern Europe	Greece
Q5602327	Green Bay Correctional Institution		Green Bay Correctional Institution
Q16947573	Green Door Tavern	Bar in Chicago, Illinois, USA	Green Door Tavern
Q115216	Greene County	county in New York, United States	Greene County, New York
Q486765	Greene County	county in Georgia, United States	Greene County, Georgia
Q5603892	Greene Valley Provincial Park		Greene Valley Provincial Park
Q5602684	Green Howards Regimental Museum	museum of the Green Howards infantry regiment of the British Army	Green Howards Regimental Museum
Q14217008	Green Ridge State Forest	state forest in Maryland, USA	Green Ridge State Forest
Q14707954	Greensboro Science Center	science museum and zoological park	Greensboro Science Center
Q1544659	Green Valley of Russian River Valley AVA	American wine region	Green Valley of Russian River Valley AVA
Q109275	Gregg County	county in Texas, USA	Gregg County, Texas
Q5606598	Gregg Township, Centre County, Pennsylvania	township in Pennsylvania, USA	Gregg Township, Centre County, Pennsylvania
Q134656	Gremyachinsk		Gremyachinsk
Q15222142	Grenada National Museum		Grenada National Museum
Q3329436	Grenoble Archaeological Museum		Grenoble Archaeological Museum
Q1362339	Grenzlandtheater Aachen		Grenzlandtheater Aachen
Q788375	Gresham College		Gresham College
Q854317	Gresham Palace		Gresham Palace
Q885158	Grevenburg		Grevenburg
Q208284	Grevenmacher District	one of three districts of Luxembourg	Grevenmacher District
Q2207964	Greve station	Copenhagen S-train station	Greve station
Q5608132	Grey College	public school for boys located in Bloemfontein, Free State, South Africa	Grey College, Bloemfontein
Q2213261	Greylingstad	town in Mpumalanga, South Africa	Greylingstad
Q5608236	Grey Roots Museum and Archives		Grey Roots Museum and Archives
Q1003335	Greyton	town in the Western Cape, South Africa	Greyton
Q1021891	Greytown		Greytown, KwaZulu-Natal
Q367465	Griekwastad	town in the Northern Cape, South Africa	Griekwastad
Q5608853	Griffis Sculpture Park		Griffis Sculpture Park
Q920206	Grimeton VLF transmitter		Varberg Radio Station
Q591583	Grimsta IP		Grimsta IP
Q138131	Gripenberg Castle		Gripenberg Castle
Q714783	Gripsholm Castle	castle in Sweden	Gripsholm Castle
Q3545448	Groblershoop		Groblershoop
Q2294422	Grodno Governorate		Grodno Governorate
Q1948674	Groeningemuseum	art museum in Bruges	Groeningemuseum
Q260304	Gröna Lund	amusement park in Stockholm, Sweden	Gröna Lund
Q1943022	Grøndal station	Copenhagen S-train station	Grøndal station
Q17939	Groningen Europapark railway station	A railway station in the Dutch city of Groningen	Groningen Europapark railway station
Q17941	Groningen Noord railway station	A railway station in the Dutch city of Groningen	Groningen Noord railway station
Q17937	Groningen railway station	A railway station in the Dutch city of Groningen	Groningen railway station
Q1542668	Groninger Museum		Groninger Museum
Q20135	Großherzogtum Hessen	member state of the German Confederation	Grand Duchy of Hesse
Q986934	Grover Beach		Grover Beach, California
Q5196	Grozny	city in Chechen Republic, Russia	Grozny
Q1762445	Grumari		Grumari
Q5612092	Grundkallen		Grundkallen
Q5612104	Grundy Art Gallery		Grundy Art Gallery
Q4150544	Gruzinsky		Gruzinsky (settlement)
Q134663	Gryazi		Gryazi
Q9022	Guadalajara	city in Mexico	Guadalajara
Q16635	Guam	US island territory in the Pacific	Guam
Q46475	Guanajuato	state of Mexico	Guanajuato
Q15310035	Guanfu Museum		Guanfu Museum
Q1506615	Guangzhouwan		Guangzhouwan
Q185156	Guantánamo	capital of Guantánamo Province, Cuba	Guantánamo
Q917292	Guaratiba		Guaratiba
Q202075	Guárico	state of Venezuela	Guárico
Q774	Guatemala	country in Central America	Guatemala
Q1555	Guatemala City	capital and largest city of the Republic of Guatemala	Guatemala City
Q335464	Guayas Province	a province in Ecuador	Guayas Province
Q134670	Gubakha		Gubakha
Q1333838	Gubbängen metro station	metro station in southern Stockholm	Gubbängen metro station
Q134679	Gubkin		Gubkin
Q134686	Gubkinsky		Gubkinsky (town)
Q15960703	Guelph Civic Museum		Guelph Civic Museum
Q25230	Guernsey	British Crown dependency comprised of several islands	Guernsey
Q60158	Guerrero	state in Mexico	Guerrero
Q1974769	Guggenheim Hermitage Museum		Guggenheim Hermitage Museum
Q179199	Guggenheim Museum Bilbao		Guggenheim Museum Bilbao
Q5615251	Guglielmo Marconi	artwork by Attilio Piccirilli	Guglielmo Marconi (Piccirilli)
Q405058	Guindulman	municipality in the province of Bohol, Philippines	Guindulman, Bohol
Q2319266	Guinness Brewery	brewery in Dublin	Guinness Brewery
Q11828147	Gujarat College	educational institute at Ahmedabad, Gujarat, India	Gujarat College
Q1475631	Gujarat Vidyapith	major university located in Ahmedabad, in the state of Gujarat in India	Gujarat Vidyapith
Q134699	Gukovo		Gukovo
Q5617289	Gulberg Town, Karachi	one of the towns of Karachi, Pakistan	Gulberg Town, Karachi
Q1421187	Guldfågeln Arena		Guldfågeln Arena
Q3364981	Guldholm Abbey		Guldholm Abbey
Q5617425	Gulf Coast Exploreum Science Center		Gulf Coast Exploreum Science Center
Q16969	Gulkevichi	town in Krasnodar Krai, Russia	Gulkevichi
Q1781329	Gullmarsplan		Gullmarsplan
Q1186268	Gullmarsplan metro station	metro station in southern Stockholm	Gullmarsplan metro station
Q5617890	Gulshan Town	one of the towns in Karachi, Sindh, Pakistan	Gulshan Town
Q1025918	Gunib		Gunib
Q5618880	Gunma Kokusai Academy		Gunma Kokusai Academy
Q134707	Guryevsk		Guryevsk, Kaliningrad Oblast
Q134717	Guryevsk		Guryevsk, Kemerovo Oblast
Q3779840	Guryevsky District, Kemerovo Oblast		Guryevsky District, Kemerovo Oblast
Q134732	Gusinoozyorsk		Gusinoozyorsk
Q2190583	Gusinoye Ozero		Gusinoye Ozero (rural locality)
Q134735	Gus-Khrustalny		Gus-Khrustalny (town)
Q4356641	Gustaf Adolf Church	Church of Sweden church building in Östermalm, Stockholm, Sweden	Gustaf Adolf Church
Q1555501	Gustaf Vasa church	Church of Sweden church building in central Stockholm, Sweden	Gustaf Vasa Church
Q15044361	Gustav Landauer Library	special library in Witten, Germany	Gustav Landauer Library
Q477383	Gutenzell Abbey		Gutenzell Abbey
Q1703603	Gütersloh Town Museum	a museum in Gütersloh, Germany, dealing with the city’s history	Stadtmuseum Gütersloh
Q1557792	Gwalior State		Gwalior State
Q5623517	Gwenfritz	artwork by Alexander Calder	Gwenfritz
Q390124	Gyeongju National Museum		Gyeongju National Museum
Q2915881	Gyllebo Castle		Gyllebo Castle
Q732300	Gyomaendrőd		Gyomaendrőd
Q727910	Győr County		Győr County
Q187753	Győr-Moson-Sopron County	an administrative district in the extreme north-west Hungary	Győr-Moson-Sopron County
Q5636532	Haapamäki railway station	Haapamäki railway station in Keuruu, Finland	Haapamäki railway station
Q116603	Habo Church	Church of Sweden church building in Habo, Sweden	Habo Church
Q511253	Håbo Municipality	municipality in Uppsala County, Sweden	Håbo Municipality
Q5637114	Hacienda Buena Vista		Hacienda Buena Vista
Q5637923	Hadjigeorgakis Kornesios Mansion		Hadjigeorgakis Kornesios Mansion
Q3522043	Hadsten	town in Denmark	Hadsten
Q1540834	Håga Kurgan		Håga mound
Q5574523	Haga Palace	palace in Sweden	Haga Palace
Q653726	Haga park		Hagaparken
Q14688379	Hager House	historic residence in South Bend, Indiana, United States	Hager House (South Bend, Indiana)
Q686593	Hägersten-Liljeholmen city district	city district in Stockholm, Sweden	Hägersten-Liljeholmen
Q1641934	Hägerstensåsen metro station	metro station in southern Stockholm	Hägerstensåsen metro station
Q1568756	Hagsätra metro station	metro station in southern Stockholm	Hagsätra metro station
Q643113	Haifa International Airport		Haifa Airport
Q11150077	Hainan Provincial Museum		Hainan Provincial Museum
Q702528	Hainich National Park	national park in Germany	Hainich National Park
Q790	Haiti	country in the Caribbean	Haiti
Q185368	Hajdú-Bihar County	county in eastern Hungary	Hajdú-Bihar County
Q612608	Hakutsuru Fine Art Museum		Hakutsuru Fine Art Museum
Q5628915	HAL Aerospace Museum		HAL Aerospace Museum
Q2661826	Half Moon	pirate ship ride	Half Moon (Efteling)
Q2630280	Halifax County	county in Nova Scotia, Canada	Halifax County, Nova Scotia
Q5642190	Halifax Historical Museum		Halifax Historical Museum
Q456398	Hallberg-Rassy		Hallberg-Rassy
Q5642975	Hallie Ford Museum of Art	museum in Salem, Oregon	Hallie Ford Museum of Art
Q14680373	Hall of Flame Fire Museum		Hall of Flame Fire Museum
Q5642710	Hall of Railway Heritage	museum in Bangkok	Hall of Railway Heritage
Q1275161	Hallonbergen metro station	metro station in Sundbyberg, northwest of Stockholm	Hallonbergen metro station
Q16892043	Hall School	historic building in Hall, Indiana	Hall School (Hall, Indiana)
Q1571967	Hallunda metro station	metro station southwest of Stockholm	Hallunda metro station
Q870354	Hallwyl Castle		Hallwyl Castle
Q4346239	Hallwyl Palace	historic house museum in Stockholm, Sweden	Hallwyl Museum
Q2181363	Halmstad Airport		Halmstad Airport
Q502842	Halmstad University College		Halmstad University, Sweden
Q5643644	Halton County Radial Railway		Halton County Radial Railway
Q584756	Hamburger Bahnhof	Museum für Gegenwart (Museum for the Present)	Hamburger Bahnhof
Q770838	Hamburgische Münze		Hamburgische Münze
Q665171	Hamburg Museum	history museum located in the city of Hamburg in northern Germany	Hamburg Museum
Q913987	Hamburg University of Applied Sciences		Hamburg University of Applied Sciences
Q686539	Hamburg Wadden Sea National Park		Hamburg Wadden Sea National Park
Q1320740	Häme Province	province of Finland in 1831–1997	Häme Province
Q1573475	Hamilton Crescent	cricket ground	Hamilton Crescent
Q1573666	Hammarbyhöjden metro station	metro station in southern Stockholm	Hammarbyhöjden metro station
Q685987	Hammering Man		Hammering Man
Q677561	Hammer Museum	museum in Los Angeles, California	Hammer Museum
Q205666	Hampton Court Palace	historic royal palace in Richmond, Greater London	Hampton Court Palace
Q12059453	Hampton Roads Naval Museum		Hampton Roads Naval Museum
Q569960	Hamra National Park		Hamra National Park
Q863180	Hanayashiki	amusement park in Asakusa, Taitō, Tokyo	Hanayashiki
Q5647057	Hancock Museum		Great North Museum: Hancock
Q5647261	Handayama Botanical Garden		Handayama Botanical Garden
Q5647112	Hand Fan Museum	art museum in California	Hand Fan Museum
Q5647512	Handley Page Transport	defunct airline in the United Kingdom	Handley Page Transport
Q5647584	Hands On Children's Museum		Hands On Children's Museum
Q1575359	Haneburg		Haneburg
Q1742884	Hangvar Church	church in Sweden	Hangvar Church
Q113692	Haninge Municipality	municipality in Stockholm County, Sweden	Haninge Municipality
Q1576304	Hannoversche Waggonfabrik	German aircraft manufacturer of the World War I era	Hannoversche Waggonfabrik
Q1021157	Hanover	town in the Northern Cape, South Africa	Hanover, Northern Cape
Q450622	Hanover	former district of Lower Saxony, Germany	Hanover (region)
Q5646671	Han Sang Soo Embroidery Museum		Han Sang Soo Embroidery Museum
Q109646	Hansford County	county in Texas, USA	Hansford County, Texas
Q1623378	HAN University of Applied Sciences	vocational university of applied sciences in the Netherlands	HAN University of Applied Sciences
Q5652403	Happy-Go-Luckies of Nature and Technology	artwork by Guido Peter Brink	Happy-Go-Luckies of Nature and Technology
